"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"file_1_file_1_jg1222",8.47583567969717,-2.25228609036245,1.69993222777966,-1.32492699035669,0.18519536785789,0.325895744736936
"file_1_file_1_jg2717",6.63304964841309,-1.54759633393668,1.17166212239395,-1.32085547903061,0.186549556950735,0.328012521872825
"file_1_file_1_jg2126",424.353141225428,-0.638848002873388,0.48627770661618,-1.31375136918961,0.188929887835867,0.331928684625737
"file_1_file_1_jg1747",31.4307460312626,1.01742449572678,0.775116691738174,1.31260816154693,0.189315018032675,0.33206711900877
"file_1_file_2_2955_g",17.9453969939691,-1.1520548810121,0.877411547696347,-1.3130154076919,0.189177756371078,0.33206711900877
"file_1_file_1_jg2992",1096.79098609011,0.67460490347572,0.514936637069775,1.31007361860001,0.190170932095904,0.333141981811017
"file_1_file_1_jg1428",6875.67180074852,0.63046776239033,0.481382999052128,1.30970093175654,0.190297028259617,0.333141981811017
"file_1_file_1_jg2515",167.536174959192,-0.780089905892957,0.595747781914444,-1.30942981170006,0.190388798645687,0.333141981811017
"file_1_file_1_jg551",5.03914833939188,-2.15007243024693,1.64422885696824,-1.30764791113775,0.190992758404337,0.333929274371454
"file_1_file_1_jg603",3.41694074866125,2.58340900678564,1.97883937783151,1.30551728236611,0.191716766195166,0.334925019428784
"file_1_file_1_jg1427",178.819184842828,-0.818942193983,0.628851881000226,-1.30228153675938,0.192820160875054,0.336581408033105
"file_1_file_1_jg1467",4315.48789019586,0.698705175312521,0.536799591763452,1.30161271735917,0.193048810216134,0.336709429242622
"file_1_file_1_jg1534",46.1310677275156,0.892848599169628,0.686614464075806,1.30036380805263,0.193476308108041,0.337183790979286
"file_1_file_1_jg1652",526.632925219744,0.445478351881761,0.343164214009818,1.29814920581729,0.194236068523818,0.338235981172399
"file_1_file_1_jg2473",88.4131006386894,-0.835303246439291,0.644549129016184,-1.29594969388023,0.194992816985548,0.339281241753346
"file_1_file_1_jg384",113.076354815983,0.58824243268191,0.454779627749318,1.2934669822241,0.195849596519536,0.340498737172698
"file_1_file_1_jg209",308.073907555236,-0.635122623962426,0.491625180818132,-1.29188383496853,0.196397376625589,0.341177494009836
"file_1_file_1_jg1019",23.800735779659,0.851389060367233,0.659557323511944,1.29084922571073,0.196755964599725,0.341253545001763
"file_1_file_1_jg3074",204.455279935118,0.644922546887159,0.499509062305002,1.29111280566391,0.196664564240615,0.341253545001763
"file_1_file_1_jg2800",1788.25591828788,-0.831528929200962,0.64498828446033,-1.28921555512704,0.197323158709812,0.341963715493903
"file_1_file_1_jg3200",3328.13089221132,0.849031842637377,0.659269136426742,1.28783799472118,0.197802363223797,0.342520386157501
"file_1_file_1_jg975",301.476464884145,-0.77518130685788,0.603895473497251,-1.28363490186255,0.199269731737793,0.344785936478479
"file_1_file_2_921_g",26.4054439025547,0.807423252066963,0.629237583934282,1.28317709031076,0.199430040355506,0.344788139944766
"file_1_file_1_jg2072",371.302089142343,0.5472782488459,0.428610114188457,1.27686732237323,0.201649092584947,0.348346798983398
"file_1_file_1_jg1914",57.2092443985291,0.882158351048446,0.692803725830153,1.27331640717058,0.202905786905363,0.350238651282506
"file_1_file_1_jg3142",59.0337713853665,0.875479433426866,0.688385995543628,1.27178565382564,0.203449287565271,0.350618486042534
"file_1_file_1_jg580",2275.52522880177,0.555673515044749,0.436821622766648,1.27208335412826,0.203343504838506,0.350618486042534
"file_1_file_1_jg781",597.745305177942,-0.508018698890573,0.39987801773255,-1.2704341733292,0.203930016911785,0.351167813077641
"file_1_file_1_jg2493",19.440360425306,-1.35443848139917,1.06979870151581,-1.26606854119382,0.205488544272472,0.35357076506565
"file_1_file_1_jg1350",25.7577569892392,1.41297654614776,1.11855184922743,1.2632195343682,0.206510294463281,0.35504704075844
"file_1_file_1_jg1402",4167.05936643503,-0.404559048279574,0.320891717657292,-1.26073384265915,0.207404756509848,0.356302307538313
"file_1_file_1_jg1913",727.325396099052,0.889486760969846,0.706794248300174,1.25848047449317,0.208218044284291,0.357410171400328
"file_1_file_1_jg2503",89.2075354151883,0.6009866676621,0.477718835613405,1.25803427216851,0.208379361923438,0.357410171400328
"file_1_file_1_jg2709",261.177281603601,-0.614816010113344,0.489242564707351,-1.25666909313401,0.208873484158197,0.357974477197606
"file_1_file_2_2778_g",124.163211360768,-0.724678421569193,0.576894266895447,-1.25617199399302,0.209053618307503,0.358000193120589
"file_1_file_1_jg2740",1727.42814379783,0.762486422201529,0.609667018507371,1.25066044095398,0.211058389036805,0.361148056378684
"file_1_file_1_jg1505",1755.16033686897,0.431080506546099,0.345227637603564,1.24868480848895,0.211780379381455,0.361164371314602
"file_1_file_1_jg3296",162.033509232338,0.56287503442359,0.450445262992095,1.24959696697591,0.21144681164831,0.361164371314602
"file_1_file_1_jg2638",66.2108580151498,-0.726609917440986,0.582053644973373,-1.24835558322846,0.211900867302663,0.361164371314602
"file_1_file_1_jg3067",424.185682419051,0.724751919976816,0.580147912411454,1.24925368939845,0.211572300410266,0.361164371314602
"file_1_file_1_jg2879",1296.0703402458,-0.40014988517601,0.320245193894585,-1.24951097722868,0.211478241060672,0.361164371314602
"file_1_file_1_jg349",6.41921777836183,-1.38007713427542,1.10662358716923,-1.24710619787682,0.212358560683897,0.361660141054743
"file_1_file_1_jg1093",25.2536616808015,0.765586699089344,0.614559240177036,1.24574922812779,0.212856474516428,0.362223576728113
"file_1_file_1_jg513",173.993490141094,1.02560679728815,0.823789783124088,1.24498606112679,0.213136873984214,0.362416268861
"file_1_file_1_jg548",46.536525147259,-0.644980890814347,0.521788456843876,-1.23609651067335,0.216422691753804,0.367427091403482
"file_1_file_1_jg2124",92.7801478320379,-0.593136269325993,0.479803345239023,-1.23620703192578,0.21638161752539,0.367427091403482
"file_1_file_1_jg437",108.822246812424,0.538184045529651,0.436091624459389,1.23410773182545,0.217162762803054,0.368395046758232
"file_1_file_1_jg1352",228.573984365077,-0.552312777101288,0.449000719360934,-1.23009330115862,0.218662168293239,0.370146803628019
"file_1_file_1_jg1028",15.4867335031957,1.24611902344873,1.01312796004688,1.2299720001717,0.218707590151058,0.370146803628019
"file_1_file_1_jg1265",14.9152127398832,0.921827198899374,0.749051766438746,1.23065886792052,0.218450477995625,0.370146803628019
"file_1_file_1_jg556",411.783835033304,0.387091934172886,0.315097149455497,1.22848440502175,0.219265180086315,0.370801022174049
"file_1_file_1_jg1636",505.897948324669,-0.423328718739057,0.344814946240747,-1.22769828673115,0.219560249834108,0.371010617022873
"file_1_file_2_497_g",15.2506406844779,-1.37437213064759,1.11992929594475,-1.22719544494834,0.21974914105943,0.371040605776358
"file_1_file_1_jg2513",362.692688586974,0.546090520239616,0.4453862608539,1.2261054465233,0.220158996512736,0.371443349758453
"file_1_file_1_jg1673",908.981883766369,0.489056403166161,0.39953769021669,1.22405574027552,0.2209312009059,0.372195253294065
"file_1_file_1_jg799",1883.68569408593,0.442985015587559,0.361912558591312,1.22401117361555,0.220948012449014,0.372195253294065
"file_1_file_1_jg95",83.5606793036128,0.626141677317239,0.511919859552656,1.22312441221639,0.221282709413987,0.372469653734102
"file_1_file_1_jg1807",78.4580258572278,-0.552446949321533,0.452000467881865,-1.22222649881398,0.221621985659489,0.372751330418753
"file_1_file_1_jg2117",271.416675451349,0.698816785888029,0.573215702577384,1.21911661307584,0.222799935267165,0.373059620738736
"file_1_file_1_jg2209",931.732638131825,0.531738652957686,0.435859430386662,1.21997739612051,0.222473443835229,0.373059620738736
"file_1_file_1_jg3109",529.787034312829,-0.426448676308445,0.34982996236406,-1.21901701451361,0.222837734712483,0.373059620738736
"file_1_file_1_jg140",283.039688103744,-0.442114039446911,0.362647300985617,-1.21912954610531,0.222795027286591,0.373059620738736
"file_1_file_1_jg1229",606.350183049148,-0.485665267879135,0.397883082181203,-1.22062306649659,0.222228768676411,0.373059620738736
"file_1_file_1_jg3070",10180.1083419726,-0.454387890708349,0.372732232159096,-1.21907324214022,0.222816394752989,0.373059620738736
"file_1_file_1_jg966",126.234257936373,0.595055718593081,0.490681503810919,1.21271275556859,0.225239661295214,0.376789803771623
"file_1_file_1_jg1627",96.8002834606082,0.758732528869298,0.628041738436784,1.20809252384691,0.227011675105819,0.379461304263234
"file_1_file_1_jg2391",79.3963113079701,0.593865233297448,0.492483761743184,1.20585749100725,0.227872443617512,0.380606670079173
"file_1_file_2_496_g",17.0285347141835,1.88957279114082,1.5706314637437,1.20306566801922,0.228950909690392,0.380987005146933
"file_1_file_1_jg2875",486.996187790905,-0.466136118517989,0.387480145245612,-1.20299355783125,0.228978813517737,0.380987005146933
"file_1_file_1_jg2328",1443.77827517574,-0.350103782795742,0.290955510456947,-1.20328974778962,0.228864215015996,0.380987005146933
"file_1_file_1_jg1731",393.7535302277,-0.673590951905039,0.559626070612868,-1.20364469647985,0.228726936034465,0.380987005146933
"file_1_file_1_jg329",194.538294600746,-0.639670435506638,0.531099303614444,-1.20442717803112,0.228424512721278,0.380987005146933
"file_1_file_1_jg2827",96.2594183845882,-0.996345071590728,0.829706724999733,-1.20084005778192,0.229813249857097,0.381497033453435
"file_1_file_1_jg2105",150.80013883664,0.56237188909087,0.467977210901025,1.20170785241465,0.229476737728407,0.381497033453435
"file_1_file_1_jg1757",2299.34415334465,0.340964989246382,0.283879062323913,1.20109241750747,0.229715353998279,0.381497033453435
"file_1_file_1_jg2552",4.6749905835977,1.94846493192277,1.62346322605167,1.20019037121125,0.230065414019272,0.381623425855991
"file_1_file_1_jg1512",19275.7399165323,-0.365557548417935,0.305142580250169,-1.19798930755005,0.230921179629786,0.382750089783926
"file_1_file_1_jg3438",19.2001775248446,3.85715921459521,3.22605197295818,1.19562835531702,0.231841621053616,0.383982150071994
"file_1_file_1_jg191",346.97584668112,0.399324525411238,0.334654352786194,1.19324467793897,0.232773561713745,0.38523136014916
"file_1_file_1_jg3282",86.6083642927589,-0.45381271640495,0.380542216951431,-1.19254236767867,0.233048648449394,0.385392425505939
"file_1_file_1_jg880",69.8240694587605,-0.680748024449947,0.575761383831907,-1.1823440118879,0.237069228848255,0.390551738710499
"file_1_file_1_jg2454",12414.6154493652,-0.675147577974569,0.570980075025663,-1.18243631871782,0.237032619503401,0.390551738710499
"file_1_file_1_jg2377",546.264023380144,-0.511641393446514,0.432606783619026,-1.18269387540878,0.236930492374497,0.390551738710499
"file_1_file_1_jg3211",831.758813053097,-0.563578577722169,0.476348786182315,-1.18312168325011,0.236760925503341,0.390551738710499
"file_1_file_1_jg1762",41.0019657167317,0.944149764016313,0.797502230783303,1.18388353984787,0.236459166774385,0.390551738710499
"file_1_file_1_jg1021",79.9484153164882,0.577763614253508,0.488999371557709,1.18152220198779,0.237395338874137,0.390792023294706
"file_1_file_1_jg1698",579.763824317898,0.433500462767357,0.367208694274725,1.18052886417508,0.237789937380719,0.391144601093627
"file_1_file_1_jg411",3.39405559935102,-1.88276658527613,1.59662242378018,-1.17921842837361,0.238311209808224,0.3911940352565
"file_1_file_1_jg1250",2548.44971221401,0.369177013768359,0.313102650236201,1.17909258669595,0.238361310227784,0.3911940352565
"file_1_file_1_jg1330",5.3192254580722,-1.63900107637391,1.38926365519534,-1.17976243763712,0.238094712938968,0.3911940352565
"file_1_file_1_jg584",34.4839859830838,-0.767522792240511,0.651701823440781,-1.17772079904308,0.238907932235316,0.391794551502394
"file_1_file_1_jg709",1343.11353001676,0.424431564437962,0.360589956571747,1.17704765954432,0.239176484199435,0.39193848657927
"file_1_file_1_jg740",598.533057067091,0.358847440586381,0.305574514842083,1.17433693962282,0.240260092862644,0.392823439914187
"file_1_file_1_jg1778",1166.31640617157,-0.539011787745207,0.458892883609286,-1.17459173370868,0.240158092015169,0.392823439914187
"file_1_file_1_jg1508",1653.22310015725,-0.506893044661206,0.431605843206799,-1.17443508386038,0.240220799500453,0.392823439914187
"file_1_file_1_jg394",1741.66111591899,0.417373235141403,0.355974237023868,1.17248157796716,0.241003764043377,0.393102429430699
"file_1_file_1_jg385",200.364049012961,-0.499837156108771,0.426609367213935,-1.17165068215231,0.241337330983515,0.393102429430699
"file_1_file_1_jg2258",162.984552474857,-0.786973891228346,0.671315193914322,-1.17228672665613,0.241081958840145,0.393102429430699
"file_1_file_1_jg488",498.561149061249,-0.958512462617812,0.817871451342541,-1.17195980009378,0.241213196219881,0.393102429430699
"file_1_file_1_jg713",622.114421581789,-0.424132088938036,0.361749117280054,-1.1724481655326,0.241017171350054,0.393102429430699
"file_1_file_1_jg448",930.299866917229,0.413496388779186,0.353523819963107,1.16964222898004,0.242144975725761,0.39412185238247
"file_1_file_1_jg1882",135.32410423759,-0.53881426841965,0.461298447984882,-1.16803832914111,0.242791304446212,0.394481080631127
"file_1_file_1_jg720",5.91246372866896,2.48711717628922,2.1298547777376,1.16774026205257,0.242911551034388,0.394481080631127
"file_1_file_1_jg1471",26.7163469459606,-1.1097301292387,0.95014483609476,-1.16795891224316,0.242823338817355,0.394481080631127
"file_1_file_1_jg968",21.8619757859939,1.0011764802121,0.858951849817055,1.16557928180182,0.243784588458593,0.39497262173498
"file_1_file_1_jg1148",3433.62892338428,-0.409251005601922,0.351231781719499,-1.16518785287135,0.243942961486688,0.39497262173498
"file_1_file_2_190_g",64.7451971818732,-0.526848483048964,0.451789812318119,-1.16613626222716,0.243559357450977,0.39497262173498
"file_1_file_2_2322_g",3.76782395517751,1.93021257474399,1.65641471957427,1.16529547337039,0.243899410789072,0.39497262173498
"file_1_file_1_jg2534",2574.02286385549,0.491300531793023,0.422871241211587,1.16182062981009,0.245308332425693,0.396886913954405
"file_1_file_1_jg2777",884.943107770633,-1.13082826922336,0.97899816972844,-1.15508721485867,0.248054713262415,0.401031035311645
"file_1_file_1_jg1333",10.620527379738,-1.07172449319523,0.929100590617252,-1.15350749318028,0.248702143760377,0.401778127922874
"file_1_file_1_jg2384",5.23650330058623,1.69768066492357,1.4771584555865,1.14928812037941,0.250437194965247,0.404279850100264
"file_1_file_1_jg1521",98.2278529159147,0.896569681220823,0.783032854951419,1.14499624830742,0.252210711489426,0.40653741450489
"file_1_file_1_jg1161",14.2151733309144,-1.00456529454004,0.877202623287416,-1.14519184949005,0.252129693901889,0.40653741450489
"file_1_file_1_jg3166",2354.64237357702,0.324874253380284,0.284432692080075,1.14218323851755,0.253377861639052,0.408115307602871
"file_1_file_2_119_g",12.1550432051174,-1.01859365191632,0.893546208543506,-1.13994513342141,0.254309160111934,0.409311253988622
"file_1_file_1_jg2856",104.507774725811,-0.753414828362095,0.661642247779783,-1.13870423312638,0.254826536554888,0.409839711610532
"file_1_file_1_jg387",1208.044399506,0.398614639070283,0.350639205621346,1.13682278729762,0.255612375295143,0.410798835907984
"file_1_file_1_jg2543",227.687680529835,-0.431393832604264,0.380269074368722,-1.13444363920577,0.256608502610559,0.412094247155327
"file_1_file_1_jg1407",424.811123507689,-0.635253790499572,0.56178411730518,-1.13077919245353,0.258148039831728,0.4138888028816
"file_1_file_1_jg391",164.168907511864,-0.681842115359961,0.603175146268796,-1.13042143658901,0.25829868556218,0.4138888028816
"file_1_file_1_jg3288",2452.22724212388,0.872474270204465,0.771203992798137,1.13131451386668,0.25792273765758,0.4138888028816
"file_1_file_1_jg2304",349.770583434177,-0.35809204984315,0.317863641144945,-1.12655869841955,0.259929109724866,0.416193729603774
"file_1_file_1_jg1507",1207.70866529294,0.37615810934008,0.334231230492329,1.1254427325238,0.260401471629432,0.416642354607091
"file_1_file_1_jg436",2850.87199012125,0.389916024565527,0.34680941821382,1.12429479733774,0.260887984769143,0.417112943200222
"file_1_file_1_jg3125",160.48806845726,0.419082543048229,0.373219336458395,1.1228853976995,0.261486169977918,0.417761250193166
"file_1_file_1_jg604",431.565669874493,0.447292352903482,0.398680839159742,1.12193090053235,0.261891821027358,0.417793574677934
"file_1_file_1_jg2178",1361.40404938534,-0.418826321496461,0.373221306758214,-1.12219295606237,0.261780406960762,0.417793574677934
"file_1_file_1_jg1410",242.916599845511,0.485916053983901,0.433689116199122,1.12042482929362,0.262532769123111,0.41850812019037
"file_1_file_1_jg2526",555.475949923252,0.343196269718708,0.30654947959536,1.11954608493128,0.262907241848543,0.418797134700692
"file_1_file_1_jg2245",494.995607900159,2.02566684488113,1.81199349047488,1.11792170089433,0.263600435834588,0.419593057921723
"file_1_file_1_jg619",1381.24698455998,-0.348327100612688,0.312089158307595,-1.11611406977931,0.264373310344551,0.420271532251827
"file_1_file_1_jg1677",1217.1432273311,-0.358585221519944,0.321307704805182,-1.11601812268201,0.264414377302349,0.420271532251827
"file_1_file_1_jg1386",8.59082525870589,1.20966410280628,1.08620811132114,1.11365776981262,0.265426032712748,0.42157043144413
"file_1_file_1_jg1586",104.841777814961,-0.553459994357072,0.499234592094962,-1.10861707726334,0.267595407895712,0.424704864068743
"file_1_file_1_jg1176",1647.90523218605,-0.326365348027096,0.295275721530178,-1.10529015503139,0.269033882456146,0.426675535599798
"file_1_file_1_jg2033",16.8846983518533,-1.03607326237933,0.937985313527732,-1.10457301136485,0.269344650856879,0.426856142586048
"file_1_file_1_jg143",137.703666545509,0.406821143984814,0.370743527992114,1.09731151933546,0.272505237000494,0.431549564512104
"file_1_file_2_940_g",24.8205276320864,-0.6912720833872,0.631976379623592,-1.0938258227292,0.274031376438493,0.433333350925349
"file_1_file_1_jg2610",483.444522299579,-0.742338504253597,0.678431107147755,-1.09419880137059,0.273867797065324,0.433333350925349
"file_1_file_1_jg2803",2503.25012733107,-0.39099054128762,0.35794709538967,-1.09231377017316,0.274695209823227,0.4340664831609
"file_1_file_1_jg2293",30.6690060952685,0.714073050637957,0.655188189109856,1.08987472989723,0.27576832950383,0.4354448203673
"file_1_file_1_jg3110",362.607120785447,-0.401660186609673,0.368912703954816,-1.08876756561592,0.276256397971869,0.43589801368487
"file_1_file_1_jg2070",368.994183341811,0.763711461930029,0.703325740964398,1.08585740212328,0.277542085678597,0.437608175819054
"file_1_file_1_jg2482",669.810492204107,-0.573046641673623,0.527984132065679,-1.0853482270985,0.277767453477921,0.437645231933236
"file_1_file_1_jg339",57.1539029291578,-0.709905769311456,0.654943191504599,-1.08391961092166,0.278400443614147,0.438005922899471
"file_1_file_1_jg2370",21.4175180284269,1.10657564633626,1.02058485268531,1.08425638830979,0.278251136195109,0.438005922899471
"file_1_file_1_jg2615",442.357093050502,-0.410099616944965,0.378717062592703,-1.0828654355772,0.278868155768511,0.438105914279806
"file_1_file_1_jg1908",2.96764219747503,2.25056436399152,2.07832940873603,1.08287182702199,0.278865318429185,0.438105914279806
"file_1_file_1_jg94",2032.7427114603,0.447920111257552,0.414383550335021,1.08093120707957,0.279727715657969,0.439138079324024
"file_1_file_1_jg3439",5.27099042715127,1.95124055828733,1.80655559845678,1.08008884971719,0.28010261667504,0.439408446419311
"file_1_file_1_jg2925",1986.13062231015,-0.384165152390954,0.356710441044097,-1.07696637997614,0.281495285714196,0.441273882450019
"file_1_file_1_jg1416",59.2569703710977,0.531384392548333,0.494296074582109,1.07503259660231,0.282360134677584,0.442309806344655
"file_1_file_1_jg1154",139.225188887849,0.466899885804573,0.434791572563949,1.07384759794511,0.282890992810278,0.442821424124681
"file_1_file_1_jg2059",92.7767708724,-0.838349894939119,0.782948476875322,-1.0707599793602,0.284277365982533,0.444029776260901
"file_1_file_1_jg2536",4.98596679864375,1.36198895700518,1.27191808129513,1.07081499747085,0.284252622103655,0.444029776260901
"file_1_file_1_jg3178",2.47430091837262,2.77315567867261,2.5879482776065,1.07156534103433,0.283915307631262,0.444029776260901
"file_1_file_1_jg3281",283.038840896535,0.433915930043487,0.405625471452342,1.06974527139494,0.284733982744423,0.444422803880424
"file_1_file_1_jg3017",346.447414958004,0.47329304194249,0.443366213083389,1.06749911918406,0.285746511178703,0.445682328226927
"file_1_file_2_846_g",20.9101232913548,-0.856781524845998,0.803151392095178,-1.06677462465814,0.28607361980451,0.445871752506238
"file_1_file_1_jg350",127.794737407678,-0.528162054605452,0.496081385281532,-1.06466815783808,0.287026124427623,0.446714025670558
"file_1_file_1_jg2767",4.24738220178052,-1.93435420082558,1.8166551893356,-1.06478885601457,0.286971489232691,0.446714025670558
"file_1_file_1_jg2422",87.584706507721,0.513593975870391,0.482947575268666,1.06345699237578,0.287574758914837,0.447246827351052
"file_1_file_1_jg796",376.854785194003,-0.51429751440974,0.483875634935804,-1.06287127781909,0.287840329915242,0.447338950004476
"file_1_file_1_jg2225",272.874529907857,0.448594745402658,0.423454298764629,1.05936991715841,0.289431344479773,0.449489365925608
"file_1_file_1_jg291",4.13039888546727,-2.38839050604619,2.26114159171394,-1.0562764025033,0.290841953653835,0.451356732656774
"file_1_file_1_jg1528",107.1707215684,-0.768821891755194,0.728207507710258,-1.05577309161868,0.29107189460811,0.451390463169087
"file_1_file_1_jg2855",483.200132979049,-0.529287280588223,0.50295153642936,-1.05236238931852,0.292633317512375,0.453353123356495
"file_1_file_1_jg1815",41.3206329851591,-0.578318346596057,0.549682335072479,-1.0520955644678,0.292755706964526,0.453353123356495
"file_1_file_1_jg1511",376.527664418787,-0.494166860232323,0.470388480427249,-1.05055051472238,0.293465078897807,0.454127259850426
"file_1_file_1_jg1230",12.7980546334736,1.01828754351293,0.970097350783268,1.04967562553465,0.293867273942333,0.454425285240354
"file_1_file_1_jg798",102.788301428363,0.514927731978874,0.49100472311801,1.04872256362209,0.294305826274656,0.454779067258342
"file_1_file_1_jg1878",1572.02621772297,0.292241492617934,0.279740316343989,1.04468850410025,0.296166959697636,0.457329037481819
"file_1_file_1_jg1353",80.8446416937765,-0.846737958326292,0.81090787717917,-1.044185143782,0.296399738989827,0.45736272891811
"file_1_file_1_jg1739",3197.22394271931,0.438694194350262,0.420389017298391,1.04354342358777,0.296696680356789,0.457495307975475
"file_1_file_1_jg1922",109.408521263173,0.624795594227695,0.600579811492064,1.04032067390922,0.298190942327542,0.459472610494748
"file_1_file_1_jg749",125.741750690169,0.614841209603136,0.592050857909163,1.0384939087403,0.299040169659043,0.460127102782686
"file_1_file_1_jg3243",32.6225704827144,0.574492525439715,0.553088184448375,1.03869968947662,0.298944425635667,0.460127102782686
"file_1_file_1_jg1638",1814.81745069542,0.288014489529889,0.277932912220667,1.0362734201886,0.300074602678533,0.461290108538827
"file_1_file_1_jg2684",954.627997748029,-0.367267107507917,0.354519172905685,-1.03595837849262,0.300221560492752,0.461290108538827
"file_1_file_1_jg2703",123.548882099694,-0.621698544088682,0.600403063898479,-1.03546864010308,0.300450104494823,0.461314324748425
"file_1_file_1_jg833",1041.263174522,-0.597083857832592,0.577491760470757,-1.03392619376225,0.301170668503024,0.461945057808997
"file_1_file_1_jg2908",987.495386178786,-0.492553486390593,0.476506044816737,-1.03367730955024,0.301287044161403,0.461945057808997
"file_1_file_1_jg1415",986.238564125831,0.555435658691504,0.538757511206233,1.03095668670666,0.302561131763196,0.462916396374459
"file_1_file_1_jg1316",1600.51674465599,-0.486301722691446,0.471302296020572,-1.0318254903435,0.302153875756882,0.462916396374459
"file_1_file_1_jg1695",250.850170425647,-0.562926626749085,0.545989170978585,-1.03102159652753,0.30253069234932,0.462916396374459
"file_1_file_1_jg867",61.4930755679891,0.624463225456933,0.608451761028832,1.02631509259013,0.30474308546642,0.46559761049415
"file_1_file_1_jg1470",1056.65490362193,0.312870352293798,0.304723442010993,1.02673542353368,0.304545064293906,0.46559761049415
"file_1_file_1_jg2501",54.8496456023037,-0.749532761784976,0.73084076223589,-1.0255760221856,0.305091474473397,0.465801631449524
"file_1_file_1_jg2089",31.7763157409593,-1.0824789579445,1.05872322791935,-1.02243809278827,0.30657359906789,0.467735089922017
"file_1_file_1_jg1406",4421.46557232233,-0.515984368184927,0.505916978752072,-1.01989929149579,0.307776225606993,0.4686846929799
"file_1_file_1_jg1547",53.1465252641569,-0.901537395706759,0.8837478272419,-1.0201296884886,0.307666958244663,0.4686846929799
"file_1_file_1_jg1696",1078.43679354784,-0.461676681336419,0.452732837779647,-1.01975523489888,0.307844558488643,0.4686846929799
"file_1_file_1_jg1666",66.4322913269679,0.542259329356632,0.532703900593946,1.01793759863975,0.308707612106995,0.469668844244186
"file_1_file_1_jg1074",4719.35896800487,0.407270997503836,0.400301719644382,1.01741006225416,0.308958397226676,0.469720761001006
"file_1_file_1_jg686",96.2994691258665,0.693998849659954,0.682715004670739,1.01652789950714,0.30937806872309,0.470029189202283
"file_1_file_1_jg1181",8.58649857638776,-1.69584832137261,1.66908047756586,-1.01603747941848,0.3096115392259,0.470054493726716
"file_1_file_1_jg531",6.27517552214976,1.43119937877046,1.41553305236491,1.0110674394917,0.311984153117029,0.473325153224437
"file_1_file_1_jg2494",2752.04792318968,-0.3918251640068,0.388928537119334,-1.00744770982587,0.313719673978365,0.475625351877689
"file_1_file_1_jg294",1735.30744743101,-0.410059955027925,0.409416974995666,-1.00157047721889,0.316551085637956,0.479582637081124
"file_1_file_1_jg480",1676.54362970745,-0.392457481815193,0.392462114268151,-0.999988196432753,0.317316220132064,0.480101740905448
"file_1_file_1_jg2121",1721.23036970865,-0.387086132063975,0.387107019664169,-0.999946041794302,0.317336621179662,0.480101740905448
"file_1_file_1_jg3336",28.5799563125705,0.922120713526832,0.922890140503187,0.999166285408645,0.317714145099335,0.480337703330097
"file_1_file_1_jg984",168.074767943499,-0.439800966523464,0.441080776686283,-0.997098467603973,0.318716716777191,0.480847489194816
"file_1_file_1_jg1811",431.33561634467,-0.376448885473075,0.377386848936844,-0.997514583599266,0.31851479860028,0.480847489194816
"file_1_file_1_jg1494",2209.07330686523,0.364343260702986,0.365273400193047,0.997453580004541,0.31854439504351,0.480847489194816
"file_1_file_2_1187_g",3.98543433770837,1.35264689493425,1.35833538060955,0.995812164096955,0.319341418900952,0.481454934754704
"file_1_file_1_jg1009",12.5534358300844,1.04509923987386,1.05412092519514,0.991441508174588,0.321470040400705,0.48266054230112
"file_1_file_1_jg1145",80.1645323506697,0.609092858097908,0.613869162968304,0.992219343862624,0.32109053829178,0.48266054230112
"file_1_file_1_jg293",131.180814989966,0.363623275456437,0.366253109514828,0.992819626673275,0.320797863496741,0.48266054230112
"file_1_file_1_jg2642",37.441847603979,-0.557814095819445,0.562131236054838,-0.992320049201159,0.321041426071735,0.48266054230112
"file_1_file_1_jg300",3.60305461321321,-2.27894971732899,2.2986548325703,-0.991427544944071,0.321476855665506,0.48266054230112
"file_1_file_1_jg218",32.4554851651049,-0.646343576493348,0.650801828086353,-0.993149601920888,0.320637054537866,0.48266054230112
"file_1_file_1_jg714",219.586944341933,0.472408741927629,0.477263579259489,0.989827764902168,0.322258311390973,0.483498754323828
"file_1_file_1_jg1664",22.5691148616689,0.680687901996043,0.68801211798958,0.989354524721253,0.322489715685134,0.483498754323828
"file_1_file_1_jg2730",4666.21574508067,0.467825150672666,0.473228928122527,0.988581050039989,0.32286816151373,0.483498754323828
"file_1_file_1_jg2432",52.1084365410834,0.85669230482831,0.866693589803846,0.988460414276515,0.322927212297464,0.483498754323828
"file_1_file_1_jg741",34.6136768665744,0.65204202537573,0.66011874533427,0.987764746849523,0.323267876456902,0.483674779957601
"file_1_file_1_jg2486",10.6605602391377,-1.25541118184787,1.27190778894846,-0.987030029028888,0.323627917615348,0.483879534751776
"file_1_file_1_jg2507",2328.68408408444,-0.63195910547584,0.641717659348343,-0.984793072575855,0.32472572407814,0.485186333426195
"file_1_file_1_jg180",184.986926347175,0.443074021824501,0.450602763345025,0.983291843430707,0.325463823361939,0.485864852193508
"file_1_file_1_jg1473",195.89536243197,0.434106110820224,0.441632362983676,0.982958105441809,0.325628058227476,0.485864852193508
"file_1_file_1_jg2920",347.824357435203,-0.354110341340116,0.360525982878428,-0.982204773461569,0.325998976412007,0.486083755750502
"file_1_file_1_jg1385",8.74968475684946,1.11775222112217,1.13864500344514,0.98165118868501,0.326271720042581,0.486156074950045
